Species,Year,Season,Day,Habitat,AGE,BRE,PPM,MUS,BM,WC
Myiothlypis_conspicillata ,2014,SPRING,5,COFFEE,0,NO,NA,2,13.7,65
Myiothlypis_conspicillata ,2014,SPRING,7,COFFEE,4,NO,STATIC,2,13.5,66
Myiothlypis_conspicillata ,2014,SPRING,7,COFFEE,4,NO,STATIC,3,11.4,64
Myiothlypis_conspicillata ,2014,SPRING,7,COFFEE,4,YES,STATIC,3,13,66
Myiothlypis_conspicillata ,2014,SPRING,9,COFFEE,4,NO,STATIC,3,12.7,69
Myiothlypis_conspicillata ,2014,SPRING,9,COFFEE,4,NO,STATIC,3,11.6,63
Myiothlypis_conspicillata ,2014,SPRING,10,COFFEE,3,NO,STATIC,3,12.2,61
Myiothlypis_conspicillata ,2014,SPRING,13,COFFEE,4,NO,STATIC,2,13.9,69
Myiothlypis_conspicillata ,2014,SPRING,13,COFFEE,4,NO,STATIC,3,13.5,64
Myiothlypis_conspicillata ,2014,SPRING,17,COFFEE,4,YES,STATIC,3,13.4,65
Myiothlypis_conspicillata ,2014,SPRING,17,COFFEE,3,NO,STATIC,2,13.5,62
Myiothlypis_conspicillata ,2014,SPRING,18,COFFEE,3,NO,STATIC,2,12.8,61
Myiothlypis_conspicillata ,2014,SPRING,27,COFFEE,4,NO,STATIC,2,12.3,65
Myiothlypis_conspicillata ,2014,SPRING,27,COFFEE,3,NO,STATIC,3,13.4,67
Myiothlypis_conspicillata ,2014,SPRING,29,COFFEE,4,NO,STATIC,3,12,62
Myiothlypis_conspicillata ,2014,SPRING,29,COFFEE,4,YES,STATIC,3,13.3,69
Myiothlypis_conspicillata ,2014,SPRING,29,COFFEE,4,YES,STATIC,2,13,69
Myiothlypis_conspicillata ,2014,SPRING,32,FOREST,4,NO,STATIC,3,14.3,61
Myiothlypis_conspicillata ,2014,SPRING,34,FOREST,3,NO,STATIC,3,13.8,65
Myiothlypis_conspicillata ,2014,SPRING,34,FOREST,3,NO,STATIC,3,13.6,63
Myiothlypis_conspicillata ,2014,SPRING,35,FOREST,4,NO,STATIC,3,14.8,67
Myiothlypis_conspicillata ,2014,SPRING,35,FOREST,3,NO,STATIC,2,11.9,61
Myiothlypis_conspicillata ,2014,SPRING,37,FOREST,4,YES,STATIC,3,13.4,69
Myiothlypis_conspicillata ,2014,SPRING,37,FOREST,4,YES,STATIC,3,14.7,68
Myiothlypis_conspicillata ,2014,SPRING,37,FOREST,4,YES,STATIC,3,14.8,66
Myiothlypis_conspicillata ,2014,SPRING,37,FOREST,4,NO,STATIC,3,13.3,60
Myiothlypis_conspicillata ,2014,SPRING,37,FOREST,3,NO,STATIC,2,12.9,60
Myiothlypis_conspicillata ,2014,SPRING,38,FOREST,4,NO,STATIC,2,13.4,61
Myiothlypis_conspicillata ,2014,SPRING,39,FOREST,4,YES,ACTIVE,3,14,67
Myiothlypis_conspicillata ,2014,SPRING,39,FOREST,4,NO,STATIC,3,16.1,68
Myiothlypis_conspicillata ,2014,SPRING,40,FOREST,4,NO,STATIC,3,14,65
Myiothlypis_conspicillata ,2014,SPRING,40,FOREST,4,YES,STATIC,3,14.7,67
Myiothlypis_conspicillata ,2014,SPRING,43,FOREST,4,YES,STATIC,3,15.5,67
Myiothlypis_conspicillata ,2014,SPRING,44,FOREST,4,YES,STATIC,2,10.2,58
Myiothlypis_conspicillata ,2014,SPRING,45,FOREST,3,NO,STATIC,3,11.9,62
Myiothlypis_conspicillata ,2014,SPRING,45,FOREST,4,NO,STATIC,3,13.4,62
Myiothlypis_conspicillata ,2014,SPRING,45,FOREST,4,YES,STATIC,3,14.8,66
Myiothlypis_conspicillata ,2014,SPRING,45,FOREST,4,NO,STATIC,3,13.6,62
Myiothlypis_conspicillata ,2014,SPRING,48,FOREST,3,NO,STATIC,3,14.1,66
Myiothlypis_conspicillata ,2014,SPRING,49,FOREST,3,NO,STATIC,3,13.6,61
Myiothlypis_conspicillata ,2014,SPRING,51,FOREST,3,NO,STATIC,3,12.7,61
Myiothlypis_conspicillata ,2014,SPRING,52,FOREST,4,NO,STATIC,3,13.3,63
Myiothlypis_conspicillata ,2014,SPRING,53,FOREST,4,YES,STATIC,3,14.6,61
Myiothlypis_conspicillata ,2014,SPRING,53,FOREST,4,NO,STATIC,3,13.2,65
Myiothlypis_conspicillata ,2014,SPRING,54,FOREST,4,NO,STATIC,3,18.6,69
Myiothlypis_conspicillata ,2014,SPRING,55,FOREST,4,YES,STATIC,3,14.5,68
Myiothlypis_conspicillata ,2014,SPRING,55,FOREST,3,NO,STATIC,3,12.9,60
Myiothlypis_conspicillata ,2014,SPRING,55,FOREST,3,NO,STATIC,3,15.2,65
Myiothlypis_conspicillata ,2014,SPRING,58,FOREST,4,YES,STATIC,3,14.8,68
Myiothlypis_conspicillata ,2014,SPRING,59,FOREST,4,YES,STATIC,3,13.7,67
Myiothlypis_conspicillata ,2014,SPRING,59,FOREST,3,NO,STATIC,3,13.6,65
Myiothlypis_conspicillata ,2014,SPRING,61,FOREST,3,NO,STATIC,3,14.1,61
Myiothlypis_conspicillata ,2014,SUMMER,94,COFFEE,4,NO,STATIC,2,9.3,59
Myiothlypis_conspicillata ,2014,SUMMER,98,COFFEE,4,NO,STATIC,3,14.4,63
Myiothlypis_conspicillata ,2014,SUMMER,99,FOREST,4,YES,STATIC,2,15.8,66
Myiothlypis_conspicillata ,2014,SUMMER,99,FOREST,0,NO,NA,2,14.1,65
Myiothlypis_conspicillata ,2014,SUMMER,100,FOREST,4,YES,STATIC,2,14.1,68
Myiothlypis_conspicillata ,2014,SUMMER,102,FOREST,0,NO,NA,2,13.7,64
Myiothlypis_conspicillata ,2014,SUMMER,104,COFFEE,4,YES,STATIC,3,14.8,65
Myiothlypis_conspicillata ,2014,SUMMER,104,COFFEE,4,YES,STATIC,2,14,66
Myiothlypis_conspicillata ,2014,SUMMER,104,COFFEE,4,YES,STATIC,2,14.3,66
Myiothlypis_conspicillata ,2014,SUMMER,110,COFFEE,4,YES,STATIC,3,13.9,65
Myiothlypis_conspicillata ,2014,SUMMER,111,COFFEE,4,YES,STATIC,3,14.1,69
Myiothlypis_conspicillata ,2014,SUMMER,112,COFFEE,4,YES,STATIC,3,13.7,68
Myiothlypis_conspicillata ,2014,SUMMER,112,COFFEE,3,NO,STATIC,3,12.9,62
Myiothlypis_conspicillata ,2014,SUMMER,113,COFFEE,4,YES,STATIC,3,16,66
Myiothlypis_conspicillata ,2014,SUMMER,115,FOREST,4,YES,STATIC,3,14.1,66
Myiothlypis_conspicillata ,2014,SUMMER,118,FOREST,2,NA,STATIC,NA,NA,NA
Myiothlypis_conspicillata ,2014,SUMMER,118,FOREST,4,NA,STATIC,NA,NA,NA
Myiothlypis_conspicillata ,2014,SUMMER,120,COFFEE,4,YES,ACTIVE,3,13.9,65
Myiothlypis_conspicillata ,2014,SUMMER,130,FOREST,3,NO,ACTIVE,2,14.8,64
Myiothlypis_conspicillata ,2014,SUMMER,130,FOREST,3,NO,ACTIVE,2,12.9,60
Myiothlypis_conspicillata ,2014,SUMMER,131,FOREST,4,YES,STATIC,3,14.4,70
Myiothlypis_conspicillata ,2014,SUMMER,133,FOREST,3,NO,STATIC,3,12.5,63
Myiothlypis_conspicillata ,2014,SUMMER,135,COFFEE,4,YES,STATIC,3,14.4,66
Myiothlypis_conspicillata ,2014,SUMMER,137,COFFEE,4,NO,STATIC,3,13.7,62
Myiothlypis_conspicillata ,2014,SUMMER,137,COFFEE,0,NA,NA,NA,NA,NA
Myiothlypis_conspicillata ,2014,SUMMER,139,COFFEE,4,NO,STATIC,2,13.2,62
Myiothlypis_conspicillata ,2015,SPRING,24,FOREST,3,NO,STATIC,3,13,59
Myiothlypis_conspicillata ,2015,SPRING,25,FOREST,3,NO,STATIC,3,13.3,68
Myiothlypis_conspicillata ,2015,SPRING,30,FOREST,4,NO,STATIC,3,13.8,67
Myiothlypis_conspicillata ,2015,SPRING,30,FOREST,3,NO,STATIC,3,13.7,63
Myiothlypis_conspicillata ,2015,SPRING,34,FOREST,4,NO,STATIC,3,14.2,67
Myiothlypis_conspicillata ,2015,SPRING,34,FOREST,4,NO,STATIC,3,12.5,62
Myiothlypis_conspicillata ,2015,SPRING,36,FOREST,3,NO,STATIC,3,13.1,62
Myiothlypis_conspicillata ,2015,SPRING,37,FOREST,4,YES,STATIC,3,15,69
Myiothlypis_conspicillata ,2015,SPRING,38,FOREST,3,NO,STATIC,3,13.1,62
Myiothlypis_conspicillata ,2015,SPRING,41,FOREST,4,YES,STATIC,3,13.6,68
Myiothlypis_conspicillata ,2015,SPRING,41,FOREST,3,NO,STATIC,2,12.4,64
Myiothlypis_conspicillata ,2015,SPRING,41,FOREST,4,NO,STATIC,3,11.8,58
Myiothlypis_conspicillata ,2015,SPRING,41,FOREST,3,NO,STATIC,2,13.4,61
Myiothlypis_conspicillata ,2015,SPRING,42,FOREST,4,YES,STATIC,3,15,64
Myiothlypis_conspicillata ,2015,SPRING,42,FOREST,4,NO,STATIC,3,13.2,64
Myiothlypis_conspicillata ,2015,SPRING,42,FOREST,3,NO,STATIC,3,13.6,64
Myiothlypis_conspicillata ,2015,SPRING,42,FOREST,3,NO,STATIC,2,12.5,60
Myiothlypis_conspicillata ,2015,SPRING,43,FOREST,3,NO,STATIC,3,14.5,65
Myiothlypis_conspicillata ,2015,SPRING,46,FOREST,3,NO,STATIC,3,14.3,63
Myiothlypis_conspicillata ,2015,SPRING,46,FOREST,3,NO,STATIC,3,11.8,57
Myiothlypis_conspicillata ,2015,SPRING,46,FOREST,3,NA,STATIC,2,12.6,59
Myiothlypis_conspicillata ,2015,SPRING,48,FOREST,3,NO,STATIC,2,13.6,63
Myiothlypis_conspicillata ,2015,SPRING,48,FOREST,3,NO,STATIC,3,13.6,62
Myiothlypis_conspicillata ,2015,SPRING,49,FOREST,3,NO,STATIC,2,13.5,62
Myiothlypis_conspicillata ,2015,SPRING,50,FOREST,4,YES,STATIC,3,14.4,67
Myiothlypis_conspicillata ,2015,SPRING,51,FOREST,4,NO,STATIC,2,16.5,61
Myiothlypis_conspicillata ,2015,SPRING,51,FOREST,3,YES,STATIC,3,14,65
Myiothlypis_conspicillata ,2015,SPRING,52,FOREST,4,YES,STATIC,2,13.9,67
Myiothlypis_conspicillata ,2015,SPRING,55,FOREST,4,YES,STATIC,3,15.3,66
Myiothlypis_conspicillata ,2015,SPRING,55,FOREST,4,YES,STATIC,2,14.6,69
Myiothlypis_conspicillata ,2015,SPRING,55,FOREST,3,NO,STATIC,3,12.4,60
Myiothlypis_conspicillata ,2015,SPRING,55,FOREST,3,NO,STATIC,2,13.6,63
Myiothlypis_conspicillata ,2015,SPRING,55,FOREST,4,NO,STATIC,2,13.8,60
Myiothlypis_conspicillata ,2015,SPRING,56,FOREST,3,NO,STATIC,2,14.5,62
Myiothlypis_conspicillata ,2015,SPRING,57,FOREST,4,YES,STATIC,2,13.6,69
Myiothlypis_conspicillata ,2015,SPRING,59,FOREST,3,NO,STATIC,2,12.8,61
Myiothlypis_conspicillata ,2015,SPRING,59,FOREST,4,YES,STATIC,2,13.7,66
Myiothlypis_conspicillata ,2015,SPRING,59,FOREST,4,YES,STATIC,3,14.9,68
Myiothlypis_conspicillata ,2015,SPRING,62,FOREST,4,YES,STATIC,3,14.4,65
Myiothlypis_conspicillata ,2015,SPRING,64,FOREST,4,YES,STATIC,2,14.5,67
Myiothlypis_conspicillata ,2015,SPRING,64,FOREST,4,NO,STATIC,2,13.1,61
Ramphocelus_dimidiatus,2009,FALL,206,FOREST,4,NA,ACTIVE,2,25.9,76
Ramphocelus_dimidiatus,2009,FALL,211,FOREST,4,NA,ACTIVE,2,27.2,76
Ramphocelus_dimidiatus,2009,FALL,211,FOREST,4,NA,STATIC,1,23.6,76
Ramphocelus_dimidiatus,2009,FALL,213,FOREST,4,NO,STATIC,2,NA,78
Ramphocelus_dimidiatus,2009,FALL,218,FOREST,4,NO,STATIC,2,24.5,77
Ramphocelus_dimidiatus,2009,FALL,219,FOREST,4,NA,STATIC,2,24.4,78
Ramphocelus_dimidiatus,2009,FALL,225,FOREST,4,NA,STATIC,2,22.8,71
Ramphocelus_dimidiatus,2009,FALL,232,FOREST,4,NO,ACTIVE,2,24.4,72
Ramphocelus_dimidiatus,2009,FALL,238,FOREST,4,NA,ACTIVE,2,24.7,71
Ramphocelus_dimidiatus,2009,FALL,243,COFFEE,4,NA,STATIC,2,27.3,77
Ramphocelus_dimidiatus,2010,SPRING,2,FOREST,4,NO,STATIC,2,23.7,75
Ramphocelus_dimidiatus,2010,SPRING,3,COFFEE,4,NA,STATIC,3,24.2,75
Ramphocelus_dimidiatus,2010,SPRING,3,COFFEE,4,NA,STATIC,2,25,76
Ramphocelus_dimidiatus,2010,SPRING,4,FOREST,4,NO,STATIC,2,25.3,77
Ramphocelus_dimidiatus,2010,SPRING,4,FOREST,4,NO,STATIC,3,25.5,76
Ramphocelus_dimidiatus,2010,SPRING,5,FOREST,4,NA,STATIC,2,23.5,77
Ramphocelus_dimidiatus,2010,SPRING,5,FOREST,4,NA,STATIC,2,25.7,77
Ramphocelus_dimidiatus,2010,SPRING,7,FOREST,4,YES,STATIC,2,25.9,74
Ramphocelus_dimidiatus,2010,SPRING,8,COFFEE,2,NO,STATIC,2,20.8,72
Ramphocelus_dimidiatus,2010,SPRING,10,COFFEE,4,NA,STATIC,NA,24.3,74
Ramphocelus_dimidiatus,2010,SPRING,10,COFFEE,4,NA,STATIC,NA,25.5,77
Ramphocelus_dimidiatus,2010,SPRING,10,COFFEE,4,NA,STATIC,NA,26.3,74
Ramphocelus_dimidiatus,2010,SPRING,10,COFFEE,4,NO,STATIC,2,23.8,74
Ramphocelus_dimidiatus,2010,SPRING,10,COFFEE,4,NO,STATIC,3,26.8,77
Ramphocelus_dimidiatus,2010,SPRING,10,COFFEE,4,NA,STATIC,NA,23.4,74
Ramphocelus_dimidiatus,2010,SPRING,11,FOREST,4,NO,STATIC,2,24.6,75
Ramphocelus_dimidiatus,2010,SPRING,12,COFFEE,4,NO,STATIC,2,20.6,72
Ramphocelus_dimidiatus,2010,SPRING,12,COFFEE,4,YES,STATIC,2,NA,72
Ramphocelus_dimidiatus,2010,SPRING,13,COFFEE,4,NO,STATIC,2,22.9,76
Ramphocelus_dimidiatus,2010,SPRING,14,COFFEE,4,YES,STATIC,2,26,78
Ramphocelus_dimidiatus,2010,SPRING,14,FOREST,4,YES,STATIC,2,24.7,75
Ramphocelus_dimidiatus,2010,SPRING,16,COFFEE,4,NO,STATIC,3,25.8,77
Ramphocelus_dimidiatus,2010,SPRING,18,COFFEE,4,NO,STATIC,2,24.5,77
Ramphocelus_dimidiatus,2010,SPRING,18,COFFEE,4,NO,STATIC,2,NA,77
Ramphocelus_dimidiatus,2010,SPRING,18,FOREST,4,YES,STATIC,3,25.7,74
Ramphocelus_dimidiatus,2010,SPRING,21,COFFEE,4,NO,STATIC,2,23.5,75
Ramphocelus_dimidiatus,2010,SPRING,22,FOREST,4,NO,STATIC,2,26.9,75
Ramphocelus_dimidiatus,2010,SPRING,29,COFFEE,4,NO,STATIC,3,24.6,71
Ramphocelus_dimidiatus,2010,SPRING,32,COFFEE,4,YES,STATIC,2,25.5,71
Ramphocelus_dimidiatus,2010,SPRING,32,COFFEE,4,NO,STATIC,2,23.9,73
Ramphocelus_dimidiatus,2010,SPRING,33,COFFEE,4,NO,STATIC,2,22.4,71
Ramphocelus_dimidiatus,2010,SPRING,34,COFFEE,4,NA,STATIC,NA,24.6,76
Ramphocelus_dimidiatus,2010,SPRING,36,COFFEE,4,NO,STATIC,2,NA,NA
Ramphocelus_dimidiatus,2010,SPRING,38,COFFEE,4,YES,STATIC,2,24.4,73
Ramphocelus_dimidiatus,2010,SPRING,49,COFFEE,4,NO,STATIC,3,NA,77
Ramphocelus_dimidiatus,2010,SPRING,52,COFFEE,4,NA,STATIC,2,24.5,73
Ramphocelus_dimidiatus,2010,SPRING,55,COFFEE,4,YES,STATIC,3,25.9,74
Ramphocelus_dimidiatus,2010,FALL,205,COFFEE,4,NO,ACTIVE,2,27.2,77
Ramphocelus_dimidiatus,2010,FALL,213,COFFEE,4,NO,STATIC,2,25.5,75
Ramphocelus_dimidiatus,2010,FALL,213,COFFEE,4,NO,STATIC,3,25.8,76
Ramphocelus_dimidiatus,2010,FALL,220,COFFEE,4,NO,ACTIVE,2,23.8,73
Ramphocelus_dimidiatus,2010,FALL,222,COFFEE,3,NO,ACTIVE,2,23.4,74
Ramphocelus_dimidiatus,2010,FALL,231,COFFEE,4,NO,STATIC,3,24.8,74
Ramphocelus_dimidiatus,2010,FALL,238,COFFEE,3,NO,ACTIVE,2,25,72
Ramphocelus_dimidiatus,2011,SPRING,6,COFFEE,3,NO,STATIC,2,24.4,75
Ramphocelus_dimidiatus,2011,SPRING,6,COFFEE,4,NO,STATIC,3,25,70
Ramphocelus_dimidiatus,2011,SPRING,9,COFFEE,3,NO,STATIC,2,23.5,76
Ramphocelus_dimidiatus,2011,SPRING,13,COFFEE,3,NO,STATIC,2,24.5,70
Ramphocelus_dimidiatus,2011,SPRING,13,COFFEE,4,NO,STATIC,2,22.2,72
Ramphocelus_dimidiatus,2011,SPRING,13,COFFEE,4,NO,STATIC,2,25,77
Ramphocelus_dimidiatus,2011,SPRING,13,COFFEE,4,YES,STATIC,2,24.5,73
Ramphocelus_dimidiatus,2011,SPRING,15,COFFEE,4,NO,STATIC,2,25.9,75
Ramphocelus_dimidiatus,2011,SPRING,16,COFFEE,3,NO,STATIC,3,23.9,72
Ramphocelus_dimidiatus,2011,SPRING,17,COFFEE,3,NO,STATIC,3,23.5,74
Ramphocelus_dimidiatus,2011,SPRING,17,FOREST,4,NO,STATIC,2,23.1,74
Ramphocelus_dimidiatus,2011,SPRING,19,COFFEE,4,NO,STATIC,3,25.7,75
Ramphocelus_dimidiatus,2011,SPRING,19,COFFEE,3,NO,STATIC,2,24,78
Ramphocelus_dimidiatus,2011,SPRING,19,COFFEE,4,NO,STATIC,3,24,75
Ramphocelus_dimidiatus,2011,SPRING,22,FOREST,4,NO,STATIC,3,26.5,75
Ramphocelus_dimidiatus,2011,SPRING,23,COFFEE,4,YES,STATIC,2,24.3,73
Ramphocelus_dimidiatus,2011,SPRING,24,COFFEE,3,NO,STATIC,2,24.6,73
Ramphocelus_dimidiatus,2011,SPRING,24,COFFEE,3,NO,STATIC,2,22.3,72
Ramphocelus_dimidiatus,2011,SPRING,24,COFFEE,4,NO,STATIC,3,25.6,76
Ramphocelus_dimidiatus,2011,SPRING,30,COFFEE,3,NO,STATIC,2,25.4,77
Ramphocelus_dimidiatus,2011,SPRING,33,COFFEE,4,NO,STATIC,2,25.3,75
Ramphocelus_dimidiatus,2011,SPRING,37,FOREST,0,NO,NA,3,NA,75
Ramphocelus_dimidiatus,2011,SPRING,40,FOREST,4,NA,STATIC,2,24.1,76
Ramphocelus_dimidiatus,2011,SPRING,42,COFFEE,3,NO,STATIC,2,25,75
Ramphocelus_dimidiatus,2011,SPRING,44,COFFEE,3,NO,STATIC,2,24.3,74
Ramphocelus_dimidiatus,2011,SPRING,47,FOREST,4,YES,STATIC,2,24.7,76
Ramphocelus_dimidiatus,2011,SPRING,48,COFFEE,4,NO,STATIC,2,23.1,72
Ramphocelus_dimidiatus,2011,SPRING,48,COFFEE,4,YES,STATIC,2,26.3,77
Ramphocelus_dimidiatus,2011,SPRING,48,FOREST,4,NO,STATIC,3,25.8,76
Ramphocelus_dimidiatus,2011,SPRING,57,COFFEE,4,YES,STATIC,2,28,75
Ramphocelus_dimidiatus,2011,SPRING,60,FOREST,4,NO,STATIC,NA,23.3,77
Ramphocelus_dimidiatus,2011,SPRING,62,COFFEE,4,NO,STATIC,2,23.5,71
Ramphocelus_dimidiatus,2011,SPRING,64,COFFEE,4,NO,STATIC,3,27,76
Ramphocelus_dimidiatus,2011,SUMMER,143,FOREST,4,NO,ACTIVE,NA,25.4,72
Ramphocelus_dimidiatus,2011,SUMMER,144,FOREST,3,NO,ACTIVE,NA,27.7,73
Ramphocelus_dimidiatus,2011,SUMMER,144,FOREST,3,NO,ACTIVE,NA,28.8,74
Ramphocelus_dimidiatus,2011,SUMMER,145,COFFEE,2,NO,ACTIVE,NA,23.5,75
Ramphocelus_dimidiatus,2011,SUMMER,145,FOREST,4,NO,ACTIVE,NA,NA,77
Ramphocelus_dimidiatus,2011,SUMMER,146,COFFEE,4,NO,ACTIVE,NA,25.7,72
Ramphocelus_dimidiatus,2011,SUMMER,147,COFFEE,4,NO,ACTIVE,NA,29,76
Ramphocelus_dimidiatus,2011,SUMMER,147,COFFEE,4,NO,STATIC,NA,27.9,67
Ramphocelus_dimidiatus,2011,SUMMER,147,COFFEE,4,NO,ACTIVE,NA,26.8,73
Ramphocelus_dimidiatus,2011,SUMMER,150,FOREST,3,NO,ACTIVE,NA,25.5,72
Ramphocelus_dimidiatus,2011,SUMMER,151,COFFEE,4,NO,ACTIVE,NA,27.4,75
Ramphocelus_dimidiatus,2011,SUMMER,152,COFFEE,4,NO,ACTIVE,NA,27.4,74
Ramphocelus_dimidiatus,2011,FALL,198,FOREST,4,NO,STATIC,3,23.7,75
Ramphocelus_dimidiatus,2011,FALL,200,FOREST,4,NO,STATIC,3,24.9,77
Ramphocelus_dimidiatus,2011,FALL,206,FOREST,4,NO,STATIC,3,23.2,74
Ramphocelus_dimidiatus,2011,FALL,210,FOREST,3,NO,ACTIVE,3,24.6,74
Ramphocelus_dimidiatus,2011,FALL,211,FOREST,4,NA,STATIC,3,27.4,76
Ramphocelus_dimidiatus,2011,FALL,226,FOREST,3,NO,ACTIVE,2,26.4,75
Ramphocelus_dimidiatus,2011,FALL,226,FOREST,4,NO,STATIC,2,24.4,77
Ramphocelus_dimidiatus,2011,FALL,230,FOREST,4,NO,STATIC,2,25.2,75
Ramphocelus_dimidiatus,2011,FALL,234,FOREST,3,NO,ACTIVE,2,25.5,74
Ramphocelus_dimidiatus,2012,SPRING,5,FOREST,4,NO,STATIC,2,24.1,76
Ramphocelus_dimidiatus,2012,SPRING,6,COFFEE,4,NO,STATIC,2,22.6,74
Ramphocelus_dimidiatus,2012,SPRING,6,COFFEE,4,NO,STATIC,2,25.6,73
Ramphocelus_dimidiatus,2012,SPRING,8,COFFEE,4,NO,STATIC,3,24.7,73
Ramphocelus_dimidiatus,2012,SPRING,8,FOREST,2,NO,STATIC,3,NA,71
Ramphocelus_dimidiatus,2012,SPRING,9,FOREST,4,NO,STATIC,3,23.3,77
Ramphocelus_dimidiatus,2012,SPRING,9,FOREST,3,NO,STATIC,3,24.2,77
Ramphocelus_dimidiatus,2012,SPRING,9,FOREST,4,NO,STATIC,3,24.3,73
Ramphocelus_dimidiatus,2012,SPRING,10,COFFEE,3,NO,STATIC,3,23.3,75
Ramphocelus_dimidiatus,2012,SPRING,10,COFFEE,0,NO,NA,3,25.5,74
Ramphocelus_dimidiatus,2012,SPRING,10,FOREST,3,NO,STATIC,2,23.8,74
Ramphocelus_dimidiatus,2012,SPRING,10,FOREST,3,NO,STATIC,2,23.6,75
Ramphocelus_dimidiatus,2012,SPRING,11,FOREST,2,NO,STATIC,2,25.2,73
Ramphocelus_dimidiatus,2012,SPRING,11,FOREST,4,NO,STATIC,3,23.3,72
Ramphocelus_dimidiatus,2012,SPRING,12,COFFEE,3,NO,STATIC,2,25.3,NA
Ramphocelus_dimidiatus,2012,SPRING,13,FOREST,4,NO,STATIC,3,26.2,74
Ramphocelus_dimidiatus,2012,SPRING,14,FOREST,4,NO,STATIC,2,23.5,74
Ramphocelus_dimidiatus,2012,SPRING,16,FOREST,3,NO,STATIC,3,NA,79
Ramphocelus_dimidiatus,2012,SPRING,18,FOREST,4,NO,STATIC,3,24,76
Ramphocelus_dimidiatus,2012,SPRING,19,FOREST,4,YES,STATIC,2,26,76
Ramphocelus_dimidiatus,2012,SPRING,21,COFFEE,4,NO,STATIC,2,24.1,77
Ramphocelus_dimidiatus,2012,SPRING,21,COFFEE,3,NO,STATIC,2,26,76
Ramphocelus_dimidiatus,2012,SPRING,22,COFFEE,3,NO,STATIC,2,24.5,77
Ramphocelus_dimidiatus,2012,SPRING,24,COFFEE,4,YES,STATIC,2,25.6,78
Ramphocelus_dimidiatus,2012,SPRING,25,COFFEE,4,NO,STATIC,3,25,72
Ramphocelus_dimidiatus,2012,SPRING,25,COFFEE,3,NO,STATIC,3,24.2,74
Ramphocelus_dimidiatus,2012,SPRING,26,FOREST,4,NO,STATIC,3,25.8,76
Ramphocelus_dimidiatus,2012,SPRING,27,COFFEE,3,NO,STATIC,2,26.1,78
Ramphocelus_dimidiatus,2012,SPRING,27,FOREST,2,NO,STATIC,3,23.8,72
Ramphocelus_dimidiatus,2012,SPRING,28,COFFEE,4,NO,STATIC,3,28.5,75
Ramphocelus_dimidiatus,2012,SPRING,31,COFFEE,0,NO,NA,2,24.6,74
Ramphocelus_dimidiatus,2012,SPRING,32,COFFEE,4,NO,STATIC,2,24.6,75
Ramphocelus_dimidiatus,2012,SPRING,33,FOREST,4,YES,STATIC,2,23.8,78
Ramphocelus_dimidiatus,2012,SPRING,33,FOREST,3,NO,STATIC,2,24.6,77
Ramphocelus_dimidiatus,2012,SPRING,34,COFFEE,3,NO,STATIC,2,24.9,75
Ramphocelus_dimidiatus,2012,SPRING,34,COFFEE,0,NO,NA,2,25.5,75
Ramphocelus_dimidiatus,2012,SPRING,34,FOREST,4,NO,STATIC,2,26.6,75
Ramphocelus_dimidiatus,2012,SPRING,35,FOREST,3,NO,STATIC,2,24.3,78
Ramphocelus_dimidiatus,2012,SPRING,36,FOREST,4,YES,STATIC,3,24.5,78
Ramphocelus_dimidiatus,2012,SPRING,37,FOREST,4,NO,STATIC,2,23.3,76
Ramphocelus_dimidiatus,2012,SPRING,37,FOREST,4,NO,STATIC,2,23.1,74
Ramphocelus_dimidiatus,2012,SPRING,37,FOREST,4,NO,ACTIVE,2,26.5,76
Ramphocelus_dimidiatus,2012,SPRING,38,FOREST,3,NO,STATIC,3,26.4,78
Ramphocelus_dimidiatus,2012,SPRING,40,FOREST,3,NO,STATIC,3,25.8,76
Ramphocelus_dimidiatus,2012,SPRING,42,FOREST,4,NO,STATIC,3,23.6,77
Ramphocelus_dimidiatus,2012,SPRING,42,FOREST,3,NO,STATIC,3,24.1,77
Ramphocelus_dimidiatus,2012,SPRING,43,FOREST,3,NO,STATIC,2,25.8,76
Ramphocelus_dimidiatus,2012,SPRING,43,FOREST,3,NO,STATIC,3,24.7,72
Ramphocelus_dimidiatus,2012,SPRING,43,FOREST,3,NO,STATIC,2,24.4,76
Ramphocelus_dimidiatus,2012,SPRING,44,FOREST,0,NO,NA,3,24.2,74
Ramphocelus_dimidiatus,2012,SPRING,44,FOREST,4,YES,STATIC,3,23.7,75
Ramphocelus_dimidiatus,2012,SPRING,44,FOREST,4,YES,STATIC,2,22.9,75
Ramphocelus_dimidiatus,2012,SPRING,48,FOREST,3,NO,STATIC,2,24,77
Ramphocelus_dimidiatus,2012,SPRING,50,COFFEE,4,YES,STATIC,3,NA,78
Ramphocelus_dimidiatus,2012,SPRING,51,COFFEE,4,YES,STATIC,3,25.7,77
Ramphocelus_dimidiatus,2012,SPRING,53,FOREST,4,YES,STATIC,3,26.7,77
Ramphocelus_dimidiatus,2012,SPRING,54,FOREST,4,NO,STATIC,2,26.1,75
Ramphocelus_dimidiatus,2012,SPRING,58,FOREST,4,YES,STATIC,2,24.8,78
Ramphocelus_dimidiatus,2012,SPRING,59,FOREST,4,NO,STATIC,2,23.1,73
Ramphocelus_dimidiatus,2012,SPRING,63,FOREST,4,YES,STATIC,3,24.7,78
Ramphocelus_dimidiatus,2013,SPRING,11,COFFEE,4,NO,STATIC,2,24.6,75
